"Filter 1","F1 (2)","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","SWLS_1","SWL01","SWLS_2","SWL_02","SWLS_3","SWL_03","SWLS_4","SWL_04","SWLS_5","SWL_05","SWLScr","Attention_Check","SCC_1_","SCC_2_","SCC_3_","SCC_4_","SCC_5_","SCC_6","RSCC_6","SCC_7_","SCC_8_","SCC_9_","SCC_10_","SCC_11","RSCC_11","SCC_12_","SCCScr","DN_1","DN_2","DN_3_","RDN_3","DN_Scr","IN_1","IN_2","IN_3","RIN_3","IN_Scr","LM_YA1","LM_YA2","LM_YA3","LM_YA4","LM_YA5","LM_YA6","LM_YA7","LM_YA8","LM_YA9","LM_YA10","LM_YA11","LM_YA12","LM_YA13","LM_YA14","LM_YA15","LM_YA16","LM_MA1","LM_MA2","LM_MA3","LM_MA4","LM_MA5","LM_MA6","LM_MA7","LM_MA8","LM_MA9","LM_MA10","LM_MA11","LM_MA12","LM_MA13","LM_EA1","LM_EA2","LM_EA3","LM_EA4","LM_EA5","LM_EA6","LM_EA7","LM_EA8","LM_EA9","LM_EA10","LM_EA11","LM_EA12","CYA1","CYA2","CYA3","CYA4","CYA5","CYA6","CYA7","CYA8","CYA9","CYA10","CYA11","CYA12","CYA13","CYA14","CYA15","CYA16","CMA1","CMA2","CMA3","CMA4","CMA5","CMA6","CMA7","CMA8","CMA9","CMA10","CMA11","CMA12","CMA13","CEA1","CEA2","CEA3","CEA4","CEA5","CEA6","CEA7","CEA8","CEA9","CEA10","CEA11","CEA12","A_YA1_1","A_YA2_1","A_YA3_1","A_YA4_1","A_YA5_1","A_YA6_1","A_YA7_1","A_YA8_1","check50_1","A_YA9_1","A_YA10_1","A_YA11_1","A_YA12_1","A_YA13_1","A_YA14_1","A_YA15_1","A_YA16_1","A_MA1_1","A_MA2_1","A_MA3_1","A_MA4_1","A_MA5_1","A_MA6_1","A_MA7_1","A_MA8_1","A_MA9_1","A_MA10_1","A_MA11_1","A_MA12_1","A_MA13_1","A_EA1_1","A_EA2_1","A_EA3_1","A_EA4_1","A_EA5_1","A_EA6_1","A_EA7_1","A_EA8_1","A_EA9_1","A_EA10_1","A_EA11_1","A_EA12_1","YA%1","YA%2","YA%3","YA%4","YA%5","YA%6","YA%7","YA%8","YA%9","YA%10","YA%11","YA%12","YA%13","YA%14","YA%15","YA%16","MYA%","MA%1","MA%2","MA%3","MA%4","MA%5","MA%6","MA%7","MA%8","MA%9","MA%10","MA%11","MA%12","MA%13","MMA%","EA%1","EA%2","EA%3","EA%4","EA%5","EA%6","EA%7","EA%8","EA%9","EA%10","EA%11","EA%12","MEA%","FTP_1","FTP_2","FTP_3","FTP_4","FTP_5","FTP_6","FTP_7","FTP_8","RFTP_8","FTP_9","RFTP_9","FTP_10","RFTP_10","FTP_Scr","Age","Age Group","Age_aq","Gender","Q71_1","Q71_2","Q71_3","Q71_4","Q71_5","Q71_6","Q71_7","Q71_7_TEXT","Education","Income","PoliticalOrientation","Religion","Religion_10_TEXT","participantId","assignmentId","projectId","projectId (2)"
1,1,19775,19775,0,"173.15.85.229",100.0,539.0,1,19775,"R_5kbMCEXDYGGOQcL",,,,,"42.1098","-86.4259","anonymous","EN",1,6,0.8333333333333334,4,0.75,7,1.0,6,0.8333333333333334,7,1.0,0.8833333333333333,"I went to my grandsons wrestling meet at the school he attends.",7,7,7,7,7,1,7,6,6,6,6,1,7,7,6.666666666666667,6,3,3,5,4.666666666666667,6,5,5,3,4.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,62.0,70.0,68.0,67.0,96.0,89.0,44.0,85.0,50.0,97.0,95.0,92.0,74.0,45.0,85.0,40.0,62.0,67.0,96.0,80.0,37.0,96.0,42.0,78.0,90.0,69.0,55.0,54.0,19.0,74.0,84.0,45.0,73.0,88.0,92.0,14.0,70.0,73.0,36.0,62.0,71.0,82.0,62.0,70.0,68.0,67.0,96.0,89.0,44.0,85.0,97.0,95.0,92.0,74.0,45.0,-85.0,40.0,62.0,62.5625,67.0,96.0,80.0,37.0,96.0,42.0,78.0,90.0,69.0,55.0,54.0,-19.0,-74.0,51.61538461538461,84.0,-45.0,-73.0,88.0,92.0,-14.0,70.0,73.0,-36.0,-62.0,-71.0,82.0,15.666666666666666,7,7,7,6,7,6,6,2,6,1,7,4,4,6.3,60.0," Middle-Age Adult",3600.0,2,1,,,,,,,,4,6,5,2,,"62AA33CD5DF341409E259838FB9FE08C","00039078-8e78-42f0-8770-882154c8699f","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"108.52.100.97",100.0,549.0,1,19775,"R_70OH8Z52Sk8B4Su",,,,,"40.0443","-75.6472","anonymous","EN",1,7,1.0,5,1.0,7,1.0,7,1.0,7,1.0,1.0,"I cleaned the basement and removed several empty boxes.",5,5,6,6,5,2,6,5,5,5,6,2,6,6,5.5,4,3,5,3,3.3333333333333335,4,1,6,2,2.3333333333333335,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,72.0,59.0,20.0,78.0,72.0,67.0,54.0,51.0,50.0,50.0,51.0,58.0,68.0,64.0,73.0,60.0,64.0,64.0,64.0,52.0,30.0,61.0,55.0,51.0,40.0,14.0,20.0,31.0,19.0,75.0,18.0,8.0,72.0,72.0,52.0,12.0,47.0,38.0,30.0,51.0,81.0,62.0,72.0,59.0,20.0,78.0,72.0,67.0,-54.0,51.0,50.0,51.0,58.0,68.0,64.0,73.0,60.0,64.0,53.3125,64.0,64.0,52.0,30.0,61.0,55.0,51.0,-40.0,-14.0,-20.0,31.0,19.0,75.0,32.92307692307692,-18.0,-8.0,-72.0,72.0,52.0,12.0,47.0,38.0,-30.0,-51.0,81.0,62.0,15.416666666666666,7,7,7,7,7,7,7,1,7,1,7,2,6,6.9,44.0," Middle-Age Adult",1936.0,2,1,,,,,,,,6,12,5,1,,"B943EEA9B392471F89EA13197631BEB0","db9a1383-6a92-4c0a-ba0a-f5eb5307ee01","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"76.34.197.80",100.0,663.0,1,19775,"R_1lYc1oxmL2QtALz",,,,,"41.5053","-81.5566","anonymous","EN",1,3,0.3333333333333333,2,0.25,5,0.6666666666666666,5,0.6666666666666666,3,0.3333333333333333,0.44999999999999996,"I went grocery shopping, meal prepped, did errands and cleaned my house.",5,6,4,5,5,5,3,6,6,6,6,2,6,5,5.25,5,4,4,4,4.333333333333333,6,4,4,4,4.666666666666667,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,82.0,86.0,90.0,71.0,61.0,80.0,61.0,52.0,50.0,63.0,69.0,97.0,86.0,73.0,50.0,76.0,82.0,80.0,91.0,85.0,60.0,40.0,81.0,91.0,52.0,18.0,2.0,58.0,30.0,30.0,7.0,9.0,78.0,61.0,61.0,60.0,60.0,73.0,35.0,36.0,40.0,81.0,-82.0,86.0,-90.0,-71.0,61.0,80.0,61.0,52.0,63.0,69.0,97.0,86.0,-73.0,-50.0,76.0,82.0,27.9375,80.0,91.0,85.0,-60.0,-40.0,81.0,-91.0,-52.0,-18.0,-2.0,58.0,-30.0,30.0,10.153846153846153,-7.0,-9.0,-78.0,-61.0,-61.0,60.0,60.0,73.0,-35.0,-36.0,40.0,81.0,2.25,3,3,3,3,3,2,4,3,5,5,3,4,4,3.3,41.0," Middle-Age Adult",1681.0,2,1,,,,,,,,2,5,6,4,,"678C8BA851524B3BB77BA63C400DA3ED","d601813d-7511-46ed-a535-d10de11f4bbf","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"108.24.78.15",100.0,702.0,1,19775,"R_3EF12iGKYsNpDIa",,,,,"39.8918","-74.8925","anonymous","EN",1,2,0.16666666666666666,4,0.75,5,0.6666666666666666,2,0.16666666666666666,2,0.16666666666666666,0.3833333333333333,"I went to a spa and had a massage.",4,2,3,3,3,4,4,2,3,3,4,4,4,3,3.1666666666666665,4,2,6,2,2.6666666666666665,6,3,5,3,4.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,-1,-1,91.0,90.0,40.0,95.0,85.0,97.0,71.0,50.0,50.0,80.0,50.0,91.0,90.0,82.0,95.0,75.0,41.0,90.0,90.0,65.0,20.0,51.0,83.0,66.0,20.0,20.0,0.0,30.0,40.0,30.0,20.0,4.0,55.0,70.0,81.0,20.0,40.0,61.0,40.0,50.0,50.0,40.0,91.0,90.0,40.0,95.0,-85.0,97.0,71.0,50.0,80.0,50.0,91.0,90.0,82.0,95.0,75.0,41.0,65.8125,90.0,90.0,65.0,-20.0,51.0,83.0,66.0,-20.0,-20.0,-0.0,30.0,40.0,-30.0,32.69230769230769,-20.0,-4.0,-55.0,70.0,81.0,-20.0,40.0,61.0,40.0,50.0,-50.0,-40.0,12.75,5,5,5,4,4,4,3,4,4,4,4,5,3,4.1,41.0," Middle-Age Adult",1681.0,2,1,,,,,,,,6,11,3,2,,"DBAC258514194343B64403D289000FBF","2e55fc81-f2d9-4d11-84d1-3d7c6c76a9f3","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"23.127.169.38",100.0,398.0,1,19775,"R_3PrMjuKqj4fxk4h",,,,,"29.6285","-98.437","anonymous","EN",1,3,0.3333333333333333,4,0.75,5,0.6666666666666666,4,0.5,3,0.3333333333333333,0.5166666666666666,"This weekend I traveled to the park.",5,5,5,5,5,6,2,5,5,5,3,3,5,5,4.583333333333333,3,3,3,5,3.6666666666666665,3,3,3,5,3.6666666666666665,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.0,49.0,5.0,49.0,7.0,62.0,3.0,55.0,50.0,38.0,35.0,43.0,69.0,19.0,46.0,36.0,45.0,43.0,42.0,63.0,53.0,50.0,51.0,39.0,40.0,42.0,24.0,43.0,40.0,17.0,0.0,1.0,5.0,12.0,43.0,46.0,41.0,53.0,40.0,23.0,4.0,39.0,-43.0,-49.0,-5.0,-49.0,-7.0,-62.0,-3.0,-55.0,-38.0,-35.0,-43.0,69.0,-19.0,-46.0,-36.0,-45.0,-29.125,-43.0,-42.0,-63.0,-53.0,-50.0,-51.0,-39.0,-40.0,-42.0,-24.0,43.0,-40.0,-17.0,-35.46153846153846,-0.0,-1.0,-5.0,-12.0,-43.0,-46.0,-41.0,-53.0,-40.0,-23.0,-4.0,-39.0,-25.583333333333332,5,5,5,5,5,5,5,5,3,5,3,5,3,4.4,25.0,"Young Adult",625.0,1,,,,1,,,,,5,5,4,1,,"20EDD43C275A4D4AB533C8DAC9F8390D","5c2734eb-2fec-4dd3-b155-78752c8483df","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"73.86.243.234",100.0,479.0,1,19775,"R_62g3pXH6QF2uNsE",,,,,"39.3046","-76.6412","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,0.8166666666666667,"This weekend I watched a movie with my boyfriend.",6,6,5,5,6,2,6,4,5,3,4,3,5,4,4.916666666666667,2,2,6,2,2.0,4,1,7,1,2.0,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,1,-1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,92.0,52.0,87.0,74.0,31.0,79.0,67.0,85.0,50.0,93.0,85.0,94.0,83.0,33.0,72.0,50.0,85.0,35.0,92.0,61.0,36.0,88.0,25.0,81.0,0.0,0.0,0.0,81.0,13.0,23.0,0.0,0.0,34.0,67.0,85.0,29.0,67.0,36.0,27.0,51.0,77.0,47.0,92.0,-52.0,87.0,74.0,-31.0,-79.0,-67.0,85.0,93.0,85.0,94.0,83.0,-33.0,-72.0,-50.0,85.0,24.625,-35.0,92.0,-61.0,-36.0,88.0,-25.0,-81.0,-0.0,-0.0,-0.0,81.0,-13.0,-23.0,-1.0,-0.0,-0.0,-34.0,67.0,85.0,29.0,-67.0,36.0,-27.0,51.0,-77.0,-47.0,1.3333333333333333,6,6,6,6,5,6,6,3,5,3,5,4,4,5.5,29.0,"Young Adult",841.0,2,1,,,,,,,,7,5,2,9,,"BF4EF0FA97D1430FB583CD44795E8670","1ecb47ac-5bdb-41a1-af9b-c9cc30c7b14c","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"99.100.193.218",100.0,423.0,1,19775,"R_3e1WYGRXZJFTquU",,,,,"38.4073","-90.4368","anonymous","EN",1,5,0.6666666666666666,5,1.0,5,0.6666666666666666,5,0.6666666666666666,4,0.5,0.7,"I went on a road trip with my family.",4,3,4,3,2,6,2,4,6,4,5,2,6,6,4.083333333333333,6,3,6,2,3.6666666666666665,5,4,7,1,3.3333333333333335,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,-1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,-1,61.0,86.0,98.0,79.0,55.0,91.0,57.0,55.0,50.0,71.0,73.0,90.0,95.0,87.0,96.0,53.0,63.0,83.0,94.0,87.0,54.0,79.0,76.0,57.0,17.0,66.0,81.0,51.0,36.0,57.0,18.0,72.0,35.0,32.0,77.0,25.0,73.0,48.0,37.0,65.0,70.0,18.0,-61.0,86.0,98.0,79.0,55.0,91.0,57.0,-55.0,71.0,73.0,90.0,-95.0,-87.0,96.0,53.0,63.0,38.375,83.0,94.0,87.0,-54.0,79.0,76.0,-57.0,-17.0,-66.0,-81.0,-51.0,36.0,-57.0,5.538461538461538,-18.0,-72.0,-35.0,32.0,77.0,25.0,73.0,48.0,-37.0,65.0,70.0,-18.0,17.5,4,5,4,4,3,4,4,5,3,5,3,7,1,3.5,45.0," Middle-Age Adult",2025.0,2,1,,,,,,,,3,12,2,11,,"711534EEB4C143F293921AD2A132A56A","6c353ef2-3057-4498-8d40-7e115b6209bb","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"73.135.170.73",100.0,572.0,1,19775,"R_7TSN1d4to7QGAyB",,,,,"39.2645","-76.6224","anonymous","EN",1,3,0.3333333333333333,2,0.25,3,0.3333333333333333,5,0.6666666666666666,2,0.16666666666666666,0.35,"I went to Home Depot for new work gloves.",5,3,6,6,6,4,4,6,6,5,6,1,7,6,5.5,5,5,4,4,4.666666666666667,6,2,7,1,3.0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,61.0,74.0,81.0,75.0,67.0,72.0,43.0,65.0,50.0,70.0,52.0,91.0,87.0,80.0,81.0,41.0,64.0,66.0,90.0,80.0,69.0,67.0,64.0,69.0,70.0,81.0,51.0,63.0,51.0,46.0,63.0,44.0,67.0,65.0,74.0,77.0,63.0,72.0,72.0,70.0,82.0,79.0,-61.0,74.0,81.0,75.0,-67.0,72.0,43.0,65.0,70.0,52.0,91.0,87.0,80.0,81.0,-41.0,64.0,47.875,66.0,90.0,80.0,-69.0,67.0,64.0,69.0,-70.0,-81.0,-51.0,63.0,51.0,46.0,25.0,-63.0,-44.0,-67.0,65.0,74.0,77.0,63.0,72.0,72.0,70.0,82.0,79.0,40.0,3,3,3,3,3,3,3,5,3,5,3,5,3,3.0,59.0," Middle-Age Adult",3481.0,1,1,,,,,,,,3,8,2,4,,"ACEE6417B42C4F65AA6EC2158DC8ABEB","4b13de10-f986-4292-ae05-f743ba3290c7","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"172.59.136.200",100.0,581.0,1,19775,"R_50dW25oSpcbpZ4v",,,,,"40.4339","-79.9996","anonymous","EN",1,7,1.0,4,0.75,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,0.85,"This weekend I took my dog for a walk.",6,7,7,7,7,1,7,6,7,7,7,1,7,6,6.75,6,3,5,3,4.0,5,2,5,3,3.3333333333333335,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,87.0,70.0,78.0,87.0,58.0,84.0,65.0,90.0,50.0,86.0,69.0,71.0,76.0,63.0,87.0,74.0,73.0,55.0,73.0,71.0,38.0,54.0,72.0,76.0,63.0,34.0,12.0,93.0,48.0,36.0,26.0,5.0,53.0,80.0,92.0,7.0,68.0,57.0,29.0,16.0,36.0,80.0,87.0,70.0,78.0,87.0,-58.0,84.0,65.0,90.0,86.0,69.0,71.0,76.0,63.0,87.0,74.0,73.0,68.875,55.0,73.0,71.0,-38.0,54.0,72.0,76.0,-63.0,-34.0,-12.0,93.0,48.0,-36.0,27.615384615384617,-26.0,-5.0,-53.0,80.0,92.0,-7.0,68.0,57.0,-29.0,-16.0,36.0,80.0,23.083333333333332,7,7,7,7,7,7,7,2,6,2,6,2,6,6.7,39.0," Middle-Age Adult",1521.0,1,1,,,,,,,,5,10,6,1,,"AE86DFFB89DD417AAE3B20C52393BC9F","675b7cbb-ad0c-4c80-86c4-9bbcfb7fe527","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"70.171.107.243",100.0,493.0,1,19775,"R_6YWxrt5Mzo3d3hG",,,,,"29.9481","-90.207","anonymous","EN",1,6,0.8333333333333334,5,1.0,7,1.0,7,1.0,7,1.0,0.9666666666666667,"I spent the weekend relaxing at home with my partner enjoying each others company.",7,7,4,7,7,1,7,7,7,7,7,1,7,7,6.75,4,5,3,5,4.666666666666667,7,4,4,4,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,81.0,88.0,70.0,40.0,89.0,83.0,36.0,67.0,50.0,95.0,54.0,91.0,94.0,94.0,84.0,55.0,90.0,81.0,95.0,85.0,41.0,64.0,81.0,70.0,81.0,92.0,84.0,65.0,78.0,51.0,53.0,39.0,100.0,48.0,45.0,14.0,51.0,50.0,81.0,93.0,98.0,57.0,81.0,88.0,70.0,40.0,89.0,83.0,36.0,67.0,95.0,54.0,91.0,94.0,94.0,84.0,55.0,90.0,75.6875,81.0,95.0,85.0,-41.0,-64.0,81.0,70.0,81.0,92.0,84.0,65.0,78.0,-51.0,50.46153846153846,-53.0,39.0,-100.0,48.0,45.0,14.0,51.0,50.0,-81.0,93.0,98.0,57.0,21.75,7,7,7,4,3,6,7,1,7,5,3,3,5,5.6,53.0," Middle-Age Adult",2809.0,2,1,,,,,,,,4,1,4,11,,"FCC9089129714E70807D4D189BAA2C83","1fbb4438-4f37-405e-b9b8-198593fa5faf","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"181.214.167.60",100.0,517.0,1,19775,"R_24tRy39JccxZmsx",,,,,"33.7485","-84.3871","anonymous","EN",1,4,0.5,4,0.75,3,0.3333333333333333,2,0.16666666666666666,2,0.16666666666666666,0.3833333333333333,"I played basketball",3,3,3,3,3,4,4,5,4,5,5,4,4,3,3.75,2,4,5,3,3.0,4,3,5,3,3.3333333333333335,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,72.0,9.0,62.0,51.0,55.0,25.0,19.0,58.0,50.0,21.0,72.0,53.0,61.0,40.0,29.0,9.0,19.0,21.0,20.0,22.0,42.0,52.0,40.0,29.0,10.0,33.0,5.0,42.0,18.0,21.0,0.0,0.0,83.0,52.0,53.0,20.0,49.0,49.0,52.0,54.0,10.0,51.0,72.0,-9.0,62.0,-51.0,-55.0,-25.0,19.0,58.0,21.0,72.0,-53.0,61.0,-40.0,-29.0,9.0,19.0,8.1875,-21.0,-20.0,-22.0,-42.0,52.0,-40.0,-29.0,-10.0,-33.0,-5.0,42.0,18.0,-21.0,-10.076923076923077,-0.0,-0.0,83.0,52.0,53.0,20.0,-49.0,-49.0,-52.0,-54.0,-10.0,-51.0,-4.75,6,6,6,6,6,6,4,5,3,3,5,5,3,5.1,23.0,"Young Adult",529.0,1,,1,,,,,,,5,3,3,5,,"F50FAEAD940A4CA1AC573C59E1E50F49","8ea4c564-2295-4dc8-a035-2c2566aa8b15","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"216.162.88.226",100.0,446.0,1,19775,"R_6fPBZzAPK4yop57",,,,,"40.1922","-75.4339","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,7,1.0,3,0.3333333333333333,0.7166666666666667,"This weekend I saw a comedian at a local establishment.",6,6,5,7,7,1,7,6,7,7,7,1,7,6,6.5,1,2,2,6,3.0,5,1,7,1,2.3333333333333335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,90.0,60.0,50.0,65.0,40.0,50.0,40.0,55.0,50.0,75.0,30.0,80.0,50.0,25.0,85.0,45.0,55.0,35.0,70.0,50.0,0.0,50.0,30.0,90.0,0.0,0.0,0.0,30.0,80.0,20.0,0.0,1.0,30.0,20.0,25.0,2.0,20.0,45.0,60.0,50.0,0.0,30.0,90.0,60.0,50.0,65.0,40.0,50.0,40.0,55.0,75.0,30.0,80.0,50.0,25.0,85.0,-45.0,55.0,50.3125,35.0,70.0,50.0,-0.0,50.0,30.0,90.0,-0.0,-0.0,-0.0,-30.0,-80.0,-20.0,15.0,-0.0,-1.0,30.0,-20.0,25.0,2.0,20.0,-45.0,-60.0,50.0,-0.0,-30.0,-2.4166666666666665,5,7,7,7,7,7,7,1,7,1,7,2,6,6.7,31.0," Middle-Age Adult",961.0,1,1,,,,,,,,5,10,6,3,,"4B312250FACB472E958DD94886741243","aa715a2e-3591-4a95-a71e-03baf71a6e84","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"107.4.250.126",100.0,438.0,1,19775,"R_5z7JiPATdwLWsaV",,,,,"44.9006","-92.9275","anonymous","EN",1,4,0.5,3,0.5,4,0.5,4,0.5,2,0.16666666666666666,0.43333333333333335,"I went out to the mall with friends.",3,2,1,2,4,3,5,3,2,2,1,4,4,3,2.6666666666666665,5,5,6,2,4.0,4,5,6,2,3.6666666666666665,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,49.0,25.0,0.0,28.0,33.0,7.0,20.0,48.0,50.0,36.0,27.0,68.0,64.0,16.0,10.0,27.0,27.0,3.0,0.0,33.0,19.0,17.0,1.0,12.0,13.0,0.0,19.0,24.0,29.0,45.0,0.0,0.0,9.0,23.0,41.0,2.0,15.0,44.0,11.0,7.0,9.0,25.0,49.0,-25.0,-0.0,-28.0,-33.0,-7.0,20.0,48.0,36.0,27.0,-68.0,-64.0,-16.0,-10.0,-27.0,27.0,-4.4375,-3.0,0.0,-33.0,-19.0,-17.0,-1.0,-12.0,-13.0,-0.0,-19.0,24.0,29.0,-45.0,-8.384615384615385,-0.0,-0.0,-9.0,-23.0,41.0,-2.0,15.0,44.0,-11.0,-7.0,-9.0,-25.0,1.1666666666666667,6,6,6,7,3,6,6,4,4,3,5,5,3,5.2,19.0,"Young Adult",361.0,1,,1,,,,,,,2,10,5,2,,"8A37CCA87F324BC4AF63BBCC2D62BBC9","f7c6c827-bcec-4871-8931-b140c0c53436","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
